Contractor,Contract Number,NASA Center,Place of Performance City,Place of Performance State,Place of Performance District,Award Date,Completion Date,Contractor Type,Award Type,Current FY Obligations,Total Obligations,Total Award Value,NAICS Code,Solicitation ID,Solicitation POC,Description of Work
"A S R C AEROSPACE CORPORATION [GREENBELT,MARYLAND]",NNC08E303T,GRC - Glenn Research Center,CLEVELAND,OH,'10',7/21/2008,4/23/2009,", Small Disadvantaged Business, 8(A) Program, Small Business - Minority Owned, Native American Owned Business, SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business","Delivery Order, Cost Plus Award Fee",0,"9,558","9,558",541710,N/A,N/A,A GLENN ENGINEERING & SCIENTIFIC SERVICES-2 (GESS-2) CONTRACT PERFORMANCE BASED IDIQ TASK ORDER
"A S R C AEROSPACE CORPORATION [GREENBELT,MARYLAND]",NNC08E304T,GRC - Glenn Research Center,CLEVELAND,OH,'10',4/24/2008,8/12/2008,", Small Disadvantaged Business, 8(A) Program, Small Business - Minority Owned, Native American Owned Business, SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business","Delivery Order, Cost Plus Award Fee",0,"22,000","22,000",541710,N/A,N/A,A GLENN ENGINEERING & SCIENTIFIC SERVICES-2 (GESS-2) CONTRACT PERFORMANCE BASED IDIQ TASK ORDER
"A S R C AEROSPACE CORPORATION [GREENBELT,MARYLAND]",NNC08E305T,GRC - Glenn Research Center,CLEVELAND,OH,'10',4/29/2008,8/20/2008,", Small Disadvantaged Business, 8(A) Program, Small Business - Minority Owned, Native American Owned Business, SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business","Delivery Order, Cost Plus Award Fee",0,"26,456","26,456",541710,N/A,N/A,A GLENN ENGINEERING & SCIENTIFIC SERVICES-2 (GESS-2) CONTRACT PERFORMANCE BASED IDIQ TASK ORDER
"A S R C AEROSPACE CORPORATION [GREENBELT,MARYLAND]",NNC08E306T,GRC - Glenn Research Center,CLEVELAND,OH,'10',8/8/2008,8/26/2008,", Small Disadvantaged Business, 8(A) Program, Small Business - Minority Owned, Native American Owned Business, SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business","Delivery Order, Cost Plus Award Fee",0,"47,446","47,446",541710,N/A,N/A,A GLENN ENGINEERING & SCIENTIFIC SERVICES-2 (GESS-2) CONTRACT PERFORMANCE BASED IDIQ TASK ORDER
"A S R C AEROSPACE CORPORATION [GREENBELT,MARYLAND]",NNC08E307T,GRC - Glenn Research Center,CLEVELAND,OH,'16',5/9/2008,8/31/2011,", Small Disadvantaged Business, 8(A) Program, Small Business - Minority Owned, Native American Owned Business, SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business","Delivery Order, Cost Plus Award Fee",2,"212,002","212,002",541710,N/A,N/A,A GLENN ENGINEERING & SCIENTIFIC SERVICES-2 (GESS-2) CONTRACT PERFORMANCE BASED IDIQ TASK ORDER
"A S R C AEROSPACE CORPORATION [GREENBELT,MARYLAND]",NNC08E308T,GRC - Glenn Research Center,CLEVELAND,OH,'10',5/22/2008,11/5/2008,", Small Disadvantaged Business, 8(A) Program, Small Business - Minority Owned, Native American Owned Business, SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business","Delivery Order, Cost Plus Award Fee",0,"44,594","44,594",541710,N/A,N/A,A GLENN ENGINEERING & SCIENTIFIC SERVICES-2 (GESS-2) CONTRACT PERFORMANCE BASED IDIQ TASK ORDER
"A S R C AEROSPACE CORPORATION [GREENBELT,MARYLAND]",NNC08E309T,GRC - Glenn Research Center,CLEVELAND,OH,'10',5/7/2008,6/20/2008,", Small Disadvantaged Business, 8(A) Program, Small Business - Minority Owned, Native American Owned Business, SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business","Delivery Order, Cost Plus Award Fee",0,"6,000","6,000",541710,N/A,N/A,A GLENN ENGINEERING & SCIENTIFIC SERVICES-2 (GESS-2) CONTRACT PERFORMANCE BASED IDIQ TASK ORDER
"A S R C AEROSPACE CORPORATION [GREENBELT,MARYLAND]",NNC08E310T,GRC - Glenn Research Center,CLEVELAND,OH,'10',5/22/2008,2/9/2009,", Small Disadvantaged Business, 8(A) Program, Small Business - Minority Owned, Native American Owned Business, SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business","Delivery Order, Cost Plus Award Fee",0,"98,000","98,000",541710,N/A,N/A,A GLENN ENGINEERING & SCIENTIFIC SERVICES-2 (GESS-2) CONTRACT PERFORMANCE BASED IDIQ TASK ORDER
"A S R C AEROSPACE CORPORATION [GREENBELT,MARYLAND]",NNC08E311T,GRC - Glenn Research Center,GREENBELT,MD,'05',6/6/2008,8/31/2011,", Small Disadvantaged Business, 8(A) Program, Small Business - Minority Owned, Native American Owned Business, SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business","Delivery Order, Cost Plus Award Fee",0,"129,188","1,367,474",541710,N/A,N/A,A GLENN ENGINEERING & SCIENTIFIC SERVICES-2 (GESS-2) CONTRACT PERFORMANCE BASED IDIQ TASK ORDER
"A S R C AEROSPACE CORPORATION [GREENBELT,MARYLAND]",NNC08E313T,GRC - Glenn Research Center,CLEVELAND,OH,'16',6/26/2008,8/31/2011,", Small Disadvantaged Business, 8(A) Program, Small Business - Minority Owned, Native American Owned Business, SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business","Delivery Order, Cost Plus Award Fee",0,"19,000","22,409",541710,N/A,N/A,A GLENN ENGINEERING & SCIENTIFIC SERVICES-2 (GESS-2) CONTRACT PERFORMANCE BASED IDIQ TASK ORDER
"A S R C AEROSPACE CORPORATION [GREENBELT,MARYLAND]",NNC08E315T,GRC - Glenn Research Center,CLEVELAND,OH,'16',6/17/2008,5/31/2012,", Small Disadvantaged Business, 8(A) Program, Small Business - Minority Owned, Native American Owned Business, SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business","Delivery Order, Cost Plus Award Fee","181,700","473,155","479,555",541710,N/A,N/A,A GLENN ENGINEERING & SCIENTIFIC SERVICES-2 (GESS-2) CONTRACT PERFORMANCE BASED IDIQ TASK ORDER
"A S R C AEROSPACE CORPORATION [GREENBELT,MARYLAND]",NNC08E316T,GRC - Glenn Research Center,CLEVELAND,OH,'10',6/6/2008,1/26/2009,", Small Disadvantaged Business, 8(A) Program, Small Business - Minority Owned, Native American Owned Business, SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business","Delivery Order, Cost Plus Award Fee",0,"57,181","57,181",541710,N/A,N/A,A GLENN ENGINEERING & SCIENTIFIC SERVICES-2 (GESS-2) CONTRACT PERFORMANCE BASED IDIQ TASK ORDER
"A S R C AEROSPACE CORPORATION [GREENBELT,MARYLAND]",NNC08E317T,GRC - Glenn Research Center,CLEVELAND,OH,'16',6/4/2008,8/31/2011,", Small Disadvantaged Business, 8(A) Program, Small Business - Minority Owned, Native American Owned Business, SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business","Delivery Order, Cost Plus Award Fee",0,"16,595","40,053",541710,N/A,N/A,A GLENN ENGINEERING & SCIENTIFIC SERVICES-2 (GESS-2) CONTRACT PERFORMANCE BASED IDIQ TASK ORDER
"A S R C AEROSPACE CORPORATION [GREENBELT,MARYLAND]",NNC08E318T,GRC - Glenn Research Center,GREENBELT,MD,'05',7/14/2008,8/31/2011,", Small Disadvantaged Business, 8(A) Program, Small Business - Minority Owned, Native American Owned Business, SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business","Delivery Order, Cost Plus Award Fee",0,"170,443","185,136",541710,N/A,N/A,A GLENN ENGINEERING & SCIENTIFIC SERVICES-2 (GESS-2) CONTRACT PERFORMANCE BASED IDIQ TASK ORDER
"A S R C AEROSPACE CORPORATION [GREENBELT,MARYLAND]",NNC08E319T,GRC - Glenn Research Center,CLEVELAND,OH,'16',8/15/2008,8/31/2011,", Small Disadvantaged Business, 8(A) Program, Small Business - Minority Owned, Native American Owned Business, SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business","Delivery Order, Cost Plus Award Fee","2,507","164,507","181,581",541710,N/A,N/A,A GLENN ENGINEERING & SCIENTIFIC SERVICES-2 (GESS-2)CONTRACT  PERFORMANCE BASED IDIQ TASK ORDER
"A S R C AEROSPACE CORPORATION [GREENBELT,MARYLAND]",NNC08E320T,GRC - Glenn Research Center,CLEVELAND,OH,'09',6/18/2008,8/31/2011,", Small Disadvantaged Business, 8(A) Program, Small Business - Minority Owned, Native American Owned Business, SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business","Delivery Order, Fixed Price Award Fee",0,"342,497","488,001",541710,N/A,N/A,A GLENN ENGINEERING & SCIENTIFIC SERVICES-2 (GESS-2) CONTRACT PERFORMANCE BASED IDIQ TASK ORDER
"A S R C AEROSPACE CORPORATION [GREENBELT,MARYLAND]",NNC08E321T,GRC - Glenn Research Center,GREENBELT,MD,'05',6/20/2008,8/31/2011,", Small Disadvantaged Business, 8(A) Program, Small Business - Minority Owned, Native American Owned Business, SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business","Delivery Order, Cost Plus Award Fee","1,408","22,447","44,311",541710,N/A,N/A,A GLENN ENGINEERING & SCIENTIFIC SERVICES-2 (GESS-2) CONTRACT PERFORMANCE BASED IDIQ TASK ORDER
"A S R C AEROSPACE CORPORATION [GREENBELT,MARYLAND]",NNC08E322T,GRC - Glenn Research Center,CLEVELAND,OH,'16',6/20/2008,5/31/2012,", Small Disadvantaged Business, 8(A) Program, Small Business - Minority Owned, Native American Owned Business, SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business","Delivery Order, Cost Plus Award Fee","17,500","159,459","159,459",541710,N/A,N/A,A GLENN ENGINEERING & SCIENTIFIC SERVICES-2 (GESS-2) CONTRACT PERFORMANCE BASED IDIQ TASK ORDER
"A S R C AEROSPACE CORPORATION [GREENBELT,MARYLAND]",NNC08E323T,GRC - Glenn Research Center,CLEVELAND,OH,'16',6/20/2008,2/29/2012,", Small Disadvantaged Business, 8(A) Program, Small Business - Minority Owned, Native American Owned Business, SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business","Delivery Order, Cost Plus Award Fee","29,400","174,386","175,068",541710,N/A,N/A,A GLENN ENGINEERING & SCIENTIFIC SERVICES-2 (GESS-2) CONTRACT PERFORMANCE BASED IDIQ TASK ORDER
"A S R C AEROSPACE CORPORATION [GREENBELT,MARYLAND]",NNC08E324T,GRC - Glenn Research Center,CLEVELAND,OH,'16',12/11/2008,1/31/2012,", Small Disadvantaged Business, 8(A) Program, Small Business - Minority Owned, Native American Owned Business, SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business","Delivery Order, Cost Plus Award Fee","593,000","1,112,693","1,146,557",541710,N/A,N/A,A GLENN ENGINEERING & SCIENTIFIC SERVICES-2 (GESS-2)CONTRACT PERFORMANCE BASED IDIQ TASK ORDER
"A S R C AEROSPACE CORPORATION [GREENBELT,MARYLAND]",NNC08E325T,GRC - Glenn Research Center,CLEVELAND,OH,'16',6/20/2008,8/26/2009,", Small Disadvantaged Business, 8(A) Program, Small Business - Minority Owned, Native American Owned Business, SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business","Delivery Order, Cost Plus Award Fee",-72,"45,928","45,928",541710,N/A,N/A,A GLENN ENGINEERING & SCIENTIFIC SERVICES-2 (GESS-2) CONTRACT PERFORMANCE BASED IDIQ TASK ORDER
"A S R C AEROSPACE CORPORATION [GREENBELT,MARYLAND]",NNC08E326T,GRC - Glenn Research Center,CLEVELAND,OH,'16',7/21/2008,8/31/2011,", Small Disadvantaged Business, 8(A) Program, Small Business - Minority Owned, Native American Owned Business, SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business","Delivery Order, Cost Plus Award Fee",786,"122,370","122,533",541710,N/A,N/A,A GLENN ENGINEERING & SCIENTIFIC SERVICES-2 (GESS-2) CONTRACT PERFORMANCE BASED IDIQ TASK ORDER
"A S R C AEROSPACE CORPORATION [GREENBELT,MARYLAND]",NNC08E327T,GRC - Glenn Research Center,,OH,'10',7/7/2008,2/29/2012,", Small Disadvantaged Business, 8(A) Program, Small Business - Minority Owned, Native American Owned Business, SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business","Delivery Order, Cost Plus Award Fee","280,000","734,517","837,535",541710,N/A,N/A,A GLENN ENGINEERING & SCIENTIFIC SERVICES-2 (GESS-2) CONTRACT PERFORMANCE BASED IDIQ TASK ORDER
"A S R C AEROSPACE CORPORATION [GREENBELT,MARYLAND]",NNC08E328T,GRC - Glenn Research Center,CLEVELAND,OH,'16',1/23/2009,8/27/2009,", Small Disadvantaged Business, 8(A) Program, Small Business - Minority Owned, Native American Owned Business, SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business","Delivery Order, Cost Plus Award Fee",0,"32,200","32,200",541710,N/A,N/A,PRODUCTION OF ESSENTIAL RESOURCES USING NOVEL PROCESSING AND ENERGY CONVERSION TECHNOLOGIES
"A S R C AEROSPACE CORPORATION [GREENBELT,MARYLAND]",NNC08E329T,GRC - Glenn Research Center,CLEVELAND,OH,'16',7/28/2008,5/31/2012,", Small Disadvantaged Business, 8(A) Program, Small Business - Minority Owned, Native American Owned Business, SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business","Delivery Order, Cost Plus Award Fee","441,307","1,146,077","1,151,115",541710,N/A,N/A,A GLENN ENGINEERING & SCIENTIFIC SERVICES-2 (GESS-2) PERFORMANCE BASED IDIQ TASK ORDER CONTRACT
"A S R C AEROSPACE CORPORATION [GREENBELT,MARYLAND]",NNC08E330T,GRC - Glenn Research Center,CLEVELAND,OH,'16',7/23/2008,8/31/2011,", Small Disadvantaged Business, 8(A) Program, Small Business - Minority Owned, Native American Owned Business, SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business","Delivery Order, Cost Plus Award Fee",0,"287,500","288,598",541710,N/A,N/A,A GLENN ENGINEERING & SCIENTIFIC SERVICES-2 (GESS-2) CONTRACT PERFORMANCE BASED IDIQ TASK ORDER
"A S R C AEROSPACE CORPORATION [GREENBELT,MARYLAND]",NNC08E331T,GRC - Glenn Research Center,,OH,'16',8/20/2008,2/29/2012,", Small Disadvantaged Business, 8(A) Program, Small Business - Minority Owned, Native American Owned Business, SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business","Delivery Order, Cost Plus Award Fee","120,822","520,318","594,805",541710,N/A,N/A,A GLENN ENGINEERING & SCIENTIFIC SERVICES-2 (GESS-2) CONTRACT PERFORMANCE BASED IDIQ TASK ORDER
"A S R C AEROSPACE CORPORATION [GREENBELT,MARYLAND]",NNC08E332T,GRC - Glenn Research Center,,OH,'10',9/3/2008,5/31/2012,", Small Disadvantaged Business, 8(A) Program, Small Business - Minority Owned, Native American Owned Business, SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business","Delivery Order, Cost Plus Award Fee","268,884","778,805","785,596",541710,N/A,N/A,A GLENN ENGINEERING & SCIENTIFIC SERVICES-2 (GESS-2) CONTRACT PERFORMANCE BASED IDIQ TASK ORDER
"A S R C AEROSPACE CORPORATION [GREENBELT,MARYLAND]",NNC08E333T,GRC - Glenn Research Center,GREENBELT,MD,'05',9/17/2008,3/2/2009,", Small Disadvantaged Business, 8(A) Program, Small Business - Minority Owned, Native American Owned Business, SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business","Delivery Order, Cost Plus Award Fee",0,"44,844","44,844",541710,N/A,N/A,A GLENN ENGINEERING & SCIENTIFIC SERVICES-2 (GESS-2) CONTRACT PERFORMANCE BASED IDIQ TASK ORDER
"A S R C AEROSPACE CORPORATION [GREENBELT,MARYLAND]",NNC08E334T,GRC - Glenn Research Center,CLEVELAND,OH,'16',8/20/2008,7/9/2018,", Small Disadvantaged Business, 8(A) Program, Small Business - Minority Owned, Native American Owned Business, SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business","Delivery Order, Cost Plus Award Fee","527,086","1,112,722","1,122,036",541710,N/A,N/A,A GLENN ENGINEERING & SCIENTIFIC SERVICES-2 (GESS-2)CONTRACT PERFORMANCE BASED IDIQ TASK ORDER
"A S R C AEROSPACE CORPORATION [GREENBELT,MARYLAND]",NNC08E336T,GRC - Glenn Research Center,CLEVELAND,OH,'16',9/4/2008,8/31/2011,", Small Disadvantaged Business, 8(A) Program, Small Business - Minority Owned, Native American Owned Business, SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business","Delivery Order, Cost Plus Award Fee","27,400","94,015","94,015",541710,N/A,N/A,A GLENN ENGINEERING & SCIENTIFIC SERVICES-2 (GESS-2) CONTRACT PERFORMANCE BASED IDIQ TASK ORDER
"A S R C AEROSPACE CORPORATION [GREENBELT,MARYLAND]",NNC08E339T,GRC - Glenn Research Center,,OH,'10',8/26/2008,2/29/2012,", Small Disadvantaged Business, 8(A) Program, Small Business - Minority Owned, Native American Owned Business, SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business","Delivery Order, Cost Plus Award Fee","74,249","537,548","631,466",541710,N/A,N/A,A GLENN ENGINEERING & SCIENTIFIC SERVICES-2 (GESS-2) CONTRACT PERFORMANCE BASED IDIQ TASK ORDER
"A S R C AEROSPACE CORPORATION [GREENBELT,MARYLAND]",NNC08E341T,GRC - Glenn Research Center,CLEVELAND,OH,'16',9/17/2008,7/10/2018,", Small Disadvantaged Business, 8(A) Program, Small Business - Minority Owned, Native American Owned Business, SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business","Delivery Order, Other ","186,643","1,068,682","1,077,984",541710,N/A,N/A,GLENN ENGINEERING & SCIENTIFIC SERVICES-2 (GESS-2) A PERFORMANCE BASED IDIQ TASK ORDER CONTRACT
"A S R C AEROSPACE CORPORATION [GREENBELT,MARYLAND]",NNC09E335T,GRC - Glenn Research Center,CLEVELAND,OH,'09',1/22/2009,8/31/2011,", Small Disadvantaged Business, 8(A) Program, Small Business - Minority Owned, Native American Owned Business, SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business","Delivery Order, Cost Plus Award Fee","-22,939","28,266","67,639",541710,N/A,N/A,ELECTRICAL REDESIGN OF 10X10 SWT GH2 CONTROLS
"A S R C AEROSPACE CORPORATION [GREENBELT,MARYLAND]",NNC09E338T,GRC - Glenn Research Center,,OH,'16',10/27/2008,8/31/2011,", Small Disadvantaged Business, 8(A) Program, Small Business - Minority Owned, Native American Owned Business, SBA Certified 8A Program Participant, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business","Delivery Order, Cost Plus Award Fee","137,299","361,312","382,397",541710,N/A,N/A,GLENN ENGINEERING & SCIENTIFIC SERVICES-2 (GESS-2) A PERFORMANCE BASED IDIQ TASK ORDER CONTRACT
