Contractor,Contract Number,NASA Center,Place of Performance City,Place of Performance State,Place of Performance District,Award Date,Completion Date,Contractor Type,Award Type,Current FY Obligations,Total Obligations,Total Award Value,NAICS Code,Solicitation ID,Solicitation POC,Description of Work
"ADVANCED CERAMICS RESEARCH INCORPORATED [TUCSON,ARIZONA]",NNL07AA40C,LaRC - Langley Research Center,,AZ,'07',5/22/2007,6/21/2011,", Small Business ONLY - [No Vendor Indicators Found]","Definitive Contract, Firm Fixed Price","275,000","589,564","589,564",541710,N/A,N/A,"STTR Phase II, Title: Scaled Model Technology for Flight Research of general Aviation Aircraft. Proposed Effort: From studies it has become obvious that the key enablers for future groundbreaking progress in GA are not only increased affordability but also other critical requirements such as improved performance and fuel efficiency; improved safety; ease of operation; drastic reduction of noise; acceptable performance specification. The design and development of new GA aircraft, with novel technologies for addressing these issues, represents a daunting challenge because of the scope of the radical design constraints due to the requirements of ease of manufacturing and maintenance, noise control, drastically improved safety, and efficiency. The proposed development of a scientifically based tool box for scaled model research, once validated for a typical GA aircraft such as the Cirrus SR22 with a relatively large scale model, will allow for drastically more cost-effective investigations of future GA aircraft concepts and will also considerably reduce the cost associated with the development and testing of novel technologies for GA . Specific key innovations associated with the proposed approach are; model as low-cost test-bed for future GA concept and technology development. Due to the relatively large scale to the validation model, chances are high that aerodynamic, dynamic and aeroelastic testing of critical design parts of new GA concepts can be accomplished with satisfactory fidelity.; Large empty shell composite structure and modular design to allow for flexible placement of flight hardware and adjustment of moments o inertia; Use of state-of-the-art prediction and simulation tools as well as wind/water tunnel experiments in design and data evaluation of dynamically scaled model research. The cost associated with the development of new aircraft, and especially with the testing required for FAA approval of new aircraft and aircraft technologies, is very high and hinders and/or stalls efforts by GA-companies to bring new advanced aircraft or advanced aircraft technologies to the market. Any effort of implementing novel technologies is financially risky and suffocates whatever healthy initiative and innovative ideas exist in the aviation industry."
"ADVANCED CLUSTERING TECHNOLOGIES, INC. [KANSAS CITY,KANSAS]",NNG08EL24P,GSFC - Goddard Space Flight Center,Kansas City,KS,'03',9/2/2008,9/30/2008,", Woman Owned Small Business, Small Business - For Profit Organization, Manufacturer Of Goods, Small Business, Women Owned","Purchase Order, Firm Fixed Price","4,682","4,682","4,682",334111,N/A,N/A,WORKSTATION
"ADVANCED COMMUNICATIONS AND PRESENTATIONS, INC. [ELKRIDGE,MARYLAND]",NNG08LH62P,GSFC - Goddard Space Flight Center,,MD,'03',8/20/2008,9/12/2008,", Veteran Owned Small Business, Woman Owned Small Business, Small Business - Corporate Entity Not Tax Exempt, Subchapter S Corporation, Veteran Owned, Women Owned","Purchase Order, Firm Fixed Price","9,711","9,711","9,711",423410,N/A,N/A,SHARP 52'' LCD W/PROTECT OVERLAY
"ADVANCED COMPOSITE TECHNOLOGIES AND ASSOCIATES [HUNTSVILLE,ALABAMA]",NNM05AH05P,MSFC - Marshall Space Flight Center,TONEY,AL,'05',9/15/2005,1/31/2007,", Small Disadvantaged Business, Woman Owned Small Business, Small Business - Asian Pacific American Owned Business, Minority Owned, Small Business, Very Small Business, Women Owned","Purchase Order, Firm Fixed Price",0,"19,998","19,998",[None Indicated],N/A,N/A,42001244409 DEVELOPED A PROCESS FOR PRODUCING THE MANDRELS WITH HIGH RELIABILITY
"ADVANCED CONTROL CONCEPTS INC [PENSACOLA,FLORIDA]",NNS04AA01D,SSC - Stennis Space Center,,MS,'04',12/18/2003,9/18/2006,", Small Business ONLY - [No Vendor Indicators Found]","Delivery Order, Firm Fixed Price",0,"770,290","770,290",336992,N/A,N/A,"RESEARCH ENTITLED, \MID-AMERICAN GEOSPATIAL INFORMATION SYSTEM"""
"ADVANCED CONTROL CONCEPTS INC [PENSACOLA,FLORIDA]",NNS06AC24T,SSC - Stennis Space Center,,MS,'04',9/29/2006,12/31/2007,", Small Business ONLY - [No Vendor Indicators Found]","Delivery Order, Firm Fixed Price",0,"109,031","109,031",336992,N/A,N/A,MAINTENANCE OF SSC SECURITY SYSTEM
"ADVANCED CONTROL CONCEPTS INC [PENSACOLA,FLORIDA]",NNS07AB70T,SSC - Stennis Space Center,Stennis Space Center,MS,'04',9/27/2007,9/30/2008,", Small Business ONLY - [No Vendor Indicators Found]","Delivery Order, Firm Fixed Price",0,"120,900","120,900",336992,N/A,N/A,MAINTENANCE OF SSC SECURITY MANAGEMENT SYSTEMS IN ACCORDANCE WITH THE STATE OF WORK DATED 9/26/2007
"ADVANCED CONTROL SYSTEMS CORPORATION [PEMBROKE,MASSACHUSETTS]",NNL08AD53P,LaRC - Langley Research Center,,MA,'10',4/25/2008,5/19/2009,", Small Business ONLY - For Profit Organization, Manufacturer Of Goods","Purchase Order, Firm Fixed Price","8,669","6,181","6,181",335314,N/A,N/A,MOTION CONTROL SYSTEM
"ADVANCED COOLING TECHNOLOGIES INCORPORATED [LANCASTER,PENNSYLVANIA]",NNC07QB05P,GRC - Glenn Research Center,LANCASTER,PA,'16',4/30/2007,10/22/2009,", Small Business ONLY - [No Vendor Indicators Found]","Definitive Contract, Firm Fixed Price","15,656","30,164","30,164",541710,N/A,N/A,HIGH TEMPERATURE HEAT PIPE LIFE TEST
"ADVANCED COOLING TECHNOLOGIES INCORPORATED [LANCASTER,PENNSYLVANIA]",NNC08CA17C,GRC - Glenn Research Center,LANCASTER,PA,'16',12/5/2007,1/19/2010,", Small Business Innovative Research, Small Business - [No Vendor Indicators Found]","Definitive Contract, Firm Fixed Price","300,000","599,946","599,946",541712,N/A,N/A,"VARIABLE CONDUCTANCE HEAT PIPES FOR RADIOISOTOPE STIRLING SYSTEMS.  THE OVERALL TECHNICAL OBJECTIVE OF THE PROPOSED PHASE II PROGRAM IS TO COMPLETE A SYSTEM-LEVEL DEMONSTRATION TO SHOW THE CAPABILITY AND BENEFITS OF INTEGRATING THIS BACKUP RADIATOR/VARIABLE CONDUCTANCE HEAT PIPE (VCHP) WITH THE ADVANCED STIRLING RADIOISOTOPE GENERATOR (ASRG).  THE PHASE I PROJECT DEVELOPED A FEASIBLE VCHP RADIATOR DESIGN THE CAN BE INTEGRATED WITH ASRG.  IN PHASE II, A TRADE STUDY WILL BE CONDUCTED TO OPTIMIZE THE VCHP DESIGN.  A SPERALLOY HEAT PIPE WILL BE FABRICATED FROM HAYNES 230, WHICH HAS GOOD STRENGTH AT 850''C OPERATING TEMPERATURE AND LONG TERM LIFE TESTS WITH ALKALI METALS.  IN ADDITION TO THE VCHP, A GENERAL PURPOSE HEAT SOURCE (GPHS) SIMULATOR AND A HEATER HEAD SIMULATOR WILL BOTH BE DESIGNED AND FABRICATED.  TESTING OF THE VCHP WITH THE GPHS AND HEATER HEAD SIMULATORS WILL VERIFY THE ABILITY OF THE VCHP TO PROVIDE BACKUP COOLING FOR THE SIRLING CONVERTORS.  THE GOAL AT THE END OF THE PROGRAM WOULD BE TO BRING THE CONCEPT TO TECHNOLOGY READINESS LEVEL 5:  COMPONENT VALIDATION IN A RELEVANT ENVIRONMENT."
"ADVANCED COOLING TECHNOLOGIES INCORPORATED [LANCASTER,PENNSYLVANIA]",NNC08CA28C,GRC - Glenn Research Center,LANCASTER,PA,'16',12/5/2007,1/20/2010,", Small Business Innovative Research, Small Business - [No Vendor Indicators Found]","Definitive Contract, Firm Fixed Price","250,000","599,990","599,990",541712,N/A,N/A,"VAPOR COMPRESSOR DRIVENHYBRID 2 PHASE LOOP.  THE PHASE I PROJECT SUCCESSFULLY DEMONSTRATED THE FEASIBILITY OF THE VAPOR COMPRESSION HYBRID TWO-PHASE LOOP (VCHTPL).  THE TEST RESULTS SHOWED THE HIGH TEMPERATURE-LIFT CAPABILITY AND ROBUST OPERATION UNDER TRANSIENT HEAT LOADS OF THE VCHTPL.  AT THE END OF PHASE I, THE VCHTPL TECHNOLOGY REACHED THE NASA''S DEFINED TECHNOLOGY READINESS LEVEL (TRL) 4 (COMPONENT/BREADBOARD VALIDATION IN A LABORATORY ENVIRONMENT.)  THE PRINCIPAL PHASE II OBJECTIVE IS TO ELEVATE THE VCHTPL TECHNOLOGY TO NASA''S TECHNOLOGY READINESS LEVEL (TRL) 6:  SYSTEM/SUBSYSTEM PROTOTYPE DEMONSTRATION IN A RELEVANT ENVIRONMENT.  THIS WILL BE ACHIEVED THROUGH ADDRESSING THE KEY TECHNICAL AND INTEGRATION ISSUES IDENTIFIED IN PHASE I OF THE PROPOSED PROGRAM.  DURING PHASE II, MULTIPLE GENERATIONS OF HARDWARE WILL BE DESIGNED, FABRICATED AND TESTED TO DEMONSTRATE THE CAPABILITY OF THE VAPOR COMPRESSION LOOP TECH NOLOGY IN MEETING THE THERMAL PERFORMANCE, FORM FACTOR, MASS AND RELIABILITY REQUIREMENTS FOR NASA''S LUNAR MISSIONS.  FIVE TECHNICAL TASKS PLUS A REPORTING TASK ARE PLANNED TO ACHIEVE THE PHASE II TECHNICAL OBJECTIVES."
"ADVANCED COOLING TECHNOLOGIES INCORPORATED [LANCASTER,PENNSYLVANIA]",NNG05CB11C,GSFC - Goddard Space Flight Center,,PA,'16',5/31/2005,5/30/2007,", Small Business Innovative Research, Small Business - [No Vendor Indicators Found]","Definitive Contract, Firm Fixed Price",0,"593,216","593,216",541710,N/A,N/A,SBIR 2003 PHASE II RESEARCH PROJECT ENTITLED:  HYBRID COOLING LOOP TECHNOLOGY FOR ROBUST HIGH HEAT FLUX COOLING
"ADVANCED COOLING TECHNOLOGIES INCORPORATED [LANCASTER,PENNSYLVANIA]",NNJ06HI35C,JSC - Johnson Space Flight Center,,PA,'16',12/1/2005,4/30/2008,", Small Business Innovative Research, Small Business - Small Business","Definitive Contract, Firm Fixed Price",0,"358,895","358,895",541710,N/A,N/A,"SBIR Phase II: HEAT PIPE, HEAT EXCHANGERS WITH DOUBLE ISOLATION LAYERS FOR PREVENTION OF INT. LEAK"
"ADVANCED COOLING TECHNOLOGIES INCORPORATED [LANCASTER,PENNSYLVANIA]",NNJ06JA24C,JSC - Johnson Space Flight Center,,PA,'16',12/1/2005,12/1/2007,", Small Business Innovative Research, Small Business - Small Business","Definitive Contract, Firm Fixed Price",0,"201,879","201,879",541710,N/A,N/A,SBIR Phase II: HEAT PIPE HEAT EXCHANGERS WITH DOUBLE ISOLATION LAYERS FOR PREVENTION OF INT. LEAK
"ADVANCED COOLING TECHNOLOGIES INCORPORATED [LANCASTER,PENNSYLVANIA]",NNX08CB57P,NSSC - NASA Shared Services Center,,PA,'16',2/6/2008,8/5/2008,", Small Business Innovative Research, Small Business - [No Vendor Indicators Found]","Purchase Order, Firm Fixed Price","99,922","99,922","99,922",541712,N/A,N/A,HEAT PIPE SOLAR RECEIVER FOR OXYGEN PRODUCTION OF LUNAR REGOLITH
"ADVANCED COOLING TECHNOLOGIES, INC [LANCASTER,PENNSYLVANIA]",NNX08CA35C,NSSC - NASA Shared Services Center,,PA,'16',12/18/2007,12/19/2009,", Small Business Innovative Research, Small Business - Corporate Entity Not Tax Exempt, For Profit Organization, Manufacturer Of Goods","Definitive Contract, Firm Fixed Price","426,689","599,751","599,751",541712,N/A,N/A,PRESSURE CONTROLLED HEAT PIPE FOR PRECISE TEMPERATURE CONTROL
"ADVANCED COOLING TECHNOLOGIES, INC [LANCASTER,PENNSYLVANIA]",NNX08CC11P,NSSC - NASA Shared Services Center,Lancaster,PA,'16',2/1/2008,7/31/2008,", Small Business Innovative Research, Small Business - Corporate Entity Not Tax Exempt, Manufacturer Of Goods","Purchase Order, Firm Fixed Price","99,796","99,796","99,796",541712,N/A,N/A,VCHP RADIATORS FOR LUNAR AND MARTIAN ENVIRONMENTS
"ADVANCED DESIGN CONSULTING USA INCORPORATED (2599) [LANSING,NEW YORK]",NNL06AJ73P,LaRC - Langley Research Center,,NY,'24',9/22/2006,1/12/2009,", Small Business ONLY - [No Vendor Indicators Found]","Purchase Order, Firm Fixed Price",0,"119,485","119,485",334511,N/A,N/A,"DESIGN, FABRICATE, TEST AND DELIVER AN INTEGRATED, FIVE-AXIS PRECISION POSITIONING SYSTEM"
"ADVANCED DICING TECHNOLOGIES INCORPORATED [HORSHAM,PENNSYLVANIA]",NNC07VC45P,GRC - Glenn Research Center,HORSHAM,PA,'13',3/19/2007,5/25/2007,Other Than Small Business - [No Vendor Indicators Found],"Purchase Order, Firm Fixed Price",-18,"4,069","4,069",334413,N/A,N/A,CONVERTOR
"ADVANCED DYNAMICS [SALT LAKE CITY,UTAH]",NNX08CA15C,NSSC - NASA Shared Services Center,SALT LAKE CITY,UT,'02',12/20/2007,12/19/2009,", Small Disadvantaged Business, Small Business Innovative Research, Small Business - Asian Pacific American Owned Business, Corporate Entity Not Tax Exempt, For Profit Organization, Minority Owned","Definitive Contract, Firm Fixed Price",0,0,0,541712,N/A,N/A,INTEGRATED VARIABLE-FIDELITY TOOL SET FOR MODELING AND SIMULATION OF AEROSERVOTHERMOELASTICITY-PROPULSION (ASTE-P) EFFECTS FOR AEROSPACE VEHICLES RANGING FROM SUBSONIC TO HYPERSONIC FLIGHT
"ADVANCED DYNAMICS [SALT LAKE CITY,UTAH]",NNX08CA58P,NSSC - NASA Shared Services Center,,UT,'02',1/18/2008,7/21/2008,", Small Disadvantaged Business, Small Business Innovative Research, Small Business - Asian Pacific American Owned Business, Minority Owned","Purchase Order, Firm Fixed Price","99,837","99,837","99,837",541712,N/A,N/A,CFD modeling and simulation has been heavily invested in decades of manpower by a large community of researchers. However the excessive numerical diffusion inherently caused by discretization errors plus the possibly largest/finest grid requirement for rotor wake modeling prevents CFD to be routinely used in practical engineering calculations. The proposed Gradient Transport Correction (GTC) method provides an innovative artificial compression that can serves as a general confinement for greatly enhancing the resolution of rotor wake capturing while significantly reducing the grid requirement. In this proposal we have demonstrated the great potential of GTC method to counteract the numerical dissipation and absolutely preserve the wake vortical structure with a small number of grid cells. Phase I will develop an initial capability and the capability to be established in Phase I will be developed into a general engineering tool that has engineering analysis accuracy as well as transparent set-up for a broad range of important engineering calculations such as computing hover performance high-lift and separation flows as well as various types of multiple rotors.
"ADVANCED DYNAMICS CORPORATION [LEXINGTON,KENTUCKY]",NNX08CA39C,NSSC - NASA Shared Services Center,,KY,'06',12/20/2007,4/20/2010,", Small Disadvantaged Business, Small Business Innovative Research, Small Business - Asian Pacific American Owned Business, Corporate Entity Not Tax Exempt, For Profit Organization, Minority Owned","Definitive Contract, Firm Fixed Price","360,032","599,990","599,990",541712,N/A,N/A,INTEGRATED VARIABLE-FIDELITY TOOL SET FOR MODELING AND SIMULATION OF AEROSERVOTHERMOELESTICITY- PROPULSION (ASTE-P) EFFECTS FOR AEROSPACE VEHICLES RANGING FROM SUBSONIC TO HYPERSONIC FLIGHT
"ADVANCED ELECTRICAL INSTALLATIONS INCORPORATED [TITUSVILLE,FLORIDA]",NAS1003034,KSC - Kennedy Space Flight Center,[N/A for IDVs],,'NA',9/15/2003,[None Indicated],", Small Business ONLY - [No Vendor Indicators Found]","Indefinite Delivery Contract, Firm Fixed Price",0,0,0,238210,N/A,N/A,construction of other utilities updated NG after conversion to CMM
"ADVANCED ELECTRICAL INSTALLATIONS INCORPORATED [TITUSVILLE,FLORIDA]",NNK08CA25D,KSC - Kennedy Space Flight Center,,FL,'24',4/25/2008,2/17/2009,", Small Business ONLY - [No Vendor Indicators Found]","Delivery Order, Firm Fixed Price","305,614","306,441","306,441",238210,N/A,N/A,Replacement of Transformers at Launch Equipment Test Facility
"ADVANCED ENERGY INDUSTRIES INCORPORATED [FORT COLLINS,COLORADO]",NNC07VL51P,GRC - Glenn Research Center,Fort Collins,CO,'04',9/13/2007,11/16/2007,Other Than Small Business - [No Vendor Indicators Found],"Purchase Order, Other ",0,"24,130","24,130",335314,N/A,N/A,RF POWER SUPPLY
"ADVANCED ENGINEERING SOLUTIONS [ORMOND BEACH,FLORIDA]",NNX08CD32P,NSSC - NASA Shared Services Center,,CA,'46',1/18/2008,1/16/2009,", Small Business ONLY - Corporate Entity Not Tax Exempt","Purchase Order, Firm Fixed Price","100,000","100,000","100,000",541712,N/A,N/A,"AN INTEGRATED COMPUTATIONAL ENVIRONMENT FOR MULTIDISCIPLINARY PHYSICS-BASED SIMULATION AND ANALYSES OF AIRBREATHING HYPERSONIC FLIGHT VEHICLES WILL BE DEVELOPED. THESE VEHICLES ARE AMONG THE MOST PROMISING ALTERNATIVES FOR THE NEXT GENERATION OF HIGHLY RELIABLE REUSABLE LAUNCH SYSTEMS (HRRLS). THE PROPOSED WORK WILL ENABLE DEVELOPMENT OF MODELS WITH VARYING FIDELITY INCORPORATING THE COUPLED DYNAMIC ELEMENTS RESULTING FROM THE TIGHTLY INTEGRATED AIRFRAME-ENGINE CONFIGURATION. THESE WILL INCLUDE AERO-PROPULSION AND AERO-ELASTIC INTERACTIONS AS WELL AS THERMAL LOADING. THE EFFECT OF UNSTEADY AERODYNAMICS AND NONLINEAR PHENOMENA SUCH AS SHOCK-SHOCK INTERACTION ON VEHICLE PERFORMANCE WILL BE EVALUATED. SIMPLE AND INTUITIVE MODELS FOR CONTROL DESIGN AS WELL AS HIGH FIDELITY MODELS FOR VALIDATION AND SIMULATION WILL BE DEVELOPED. THE INVESTIGATORS EXTENSIVE EXPERIENCE WITH MULTIDISCIPLINARY SOFTWARE SUCH AS STARS AND FLUENT WILL BE AN ASSET IN THIS REGARD. RATHER THAN CREATING COMPLETELY NEW SUIT OF SOFTWARE THE APPROACH PROPOSED HERE IS TO DEVELOP NEW SOFTWARE WHEN NECESSARY BUT ALSO PRODUCE CODES WHICH WILL ENHANCE THE PRESENT CAPABILITIES OF EXISTING SOFTWARE TO HANDLE COUPLED AERO-PROPULSION AS WELL AS AEROELASTIC EFFECTS. THE METHODS AND PRODUCTS DEVELOPED IN THIS EFFORT WILL SIGNIFICANTLY ENHANCE THE PRESENT CAPABILITIES FOR MODELING, SIMULATION, AND CONTROL DESIGN FOR AIRBREATHING HYPERSONIC FLIGHT VEHICLES."
