Contractor,Contract Number,NASA Center,Place of Performance City,Place of Performance State,Place of Performance District,Award Date,Completion Date,Contractor Type,Award Type,Current FY Obligations,Total Obligations,Total Award Value,NAICS Code,Solicitation ID,Solicitation POC,Description of Work
"CRESTLINE HOTELS AND RESORTS INCORPORATED [SAN ANTONIO,TEXAS]",NNH05PS81P,HQ - Headquarters Acquisition Division,San Antonio,TX,'20',8/2/2005,8/19/2005,Other Than Small Business - [No Vendor Indicators Found],"Purchase Order, Firm Fixed Price","24,177","24,177","24,177",611710,N/A,N/A,Real property management course
"CREWESTONE TECHNOLOGIES INCORPORATED [HAMPTON,VIRGINIA]",NNL05AC43P,LaRC - Langley Research Center,Hampton,VA,'01',2/3/2005,4/15/2005,", Small Disadvantaged Business, 8(A) Program, Small Business - Black American Owned Business, Minority Owned, SBA Certified 8A Program Participant, Small Business","Purchase Order, Firm Fixed Price","4,600","4,600","4,600",[None Indicated],N/A,N/A,COMPILE A LIST OF TELEVISION PROGRAM DISTRIBUTERS FOR REVISIONED SET OF 24 NASA CONNECT PROGRAMS
"CREWESTONE TECHNOLOGY INCORPORATED [HAMPTON,VIRGINIA]",NNL04AK84P,LaRC - Langley Research Center,Hampton,VA,'03',9/17/2004,11/30/2004,", Small Disadvantaged Business, 8(A) Program, Small Business - Black American Owned Business, Minority Owned, SBA Certified 8A Program Participant, Small Business, Small Disadvantaged Business, Very Small Business","Purchase Order, Firm Fixed Price",0,"39,616","39,616",334612,N/A,N/A,PRODUCTION OF 12 NOTICIENCIAS NASA VIDEO NEWS RELEASES
"CREWESTONE TECHNOLOGY INCORPORATED [HAMPTON,VIRGINIA]",NNL05AD22P,LaRC - Langley Research Center,Hampton,VA,'01',3/17/2005,4/18/2005,", Small Disadvantaged Business, 8(A) Program, Small Business - Black American Owned Business, Minority Owned, SBA Certified 8A Program Participant, Small Business","Purchase Order, Firm Fixed Price","13,480","13,480","13,480",[None Indicated],N/A,N/A,VIDEO ENCODING AMD DVD AUTHORING SERVICES FOR NASA CONNECT EXPLORATION PROGRAMS
"CRITICALPATH CONSULTING [SAN JOSE,CALIFORNIA]",NNA04CL56P,ARC - Ames Research Center,MOUNTAIN VIEW,CA,'14',7/30/2004,4/11/2006,", Woman Owned Small Business, Small Business - Small Business, Women Owned","Purchase Order, Firm Fixed Price","35,000","213,000","213,000",541611,N/A,N/A,"ASSESS, COORDINATE, DESIGN & DEL. TRNG."
"CRITICOM INC [LANHAM,MARYLAND]",NNG04HH27D,GSFC - Goddard Space Flight Center,Lanham,MD,'04',9/23/2004,9/30/2005,", Woman Owned Small Business, Small Business - Small Business, Women Owned","Delivery Order, Firm Fixed Price",0,"20,546","20,546",334290,N/A,N/A,ONGUARD DIRECT SUPPORT MAINTENANCE
"CROSS AUTOMATION [BELMONT,NORTH CAROLINA]",NNM05AA24P,MSFC - Marshall Space Flight Center,,NC,'09',10/7/2004,4/20/2005,", Small Business ONLY - Small Business","Purchase Order, Firm Fixed Price","9,815","9,815","9,815",[None Indicated],N/A,N/A,AC BRUSHLESS SERVO MOTOR
"CROSS SALES AND ENGINEERING COMPANY [BELMONT,NORTH CAROLINA]",NNL05AD57P,LaRC - Langley Research Center,Belmont,NC,'09',3/31/2005,5/6/2005,", Small Business ONLY - Small Business","Purchase Order, Firm Fixed Price","24,502","24,502","24,502",[None Indicated],N/A,N/A,PROVIDE 2 X-Z LINEAR TRANSLATION STAGE SYSTEMS CAPABLE OF HARD VACUUM OPERATIONS
"CROSS SUPPLY LIMITED LIABILITY COMPANY [ARDMORE,TENNESSEE]",NNM04AC13P,MSFC - Marshall Space Flight Center,ARDMORE,TN,'04',9/16/2004,10/12/2004,", Woman Owned Small Business, Small Business - Small Business, Women Owned","Purchase Order, Firm Fixed Price",0,"31,890","31,890",334510,N/A,N/A,FIELD PROBE KITS
"CROSSBOW TECHNOLOGY INC [SAN JOSE,CALIFORNIA]",NNL05AD97P,LaRC - Langley Research Center,San Jose,CA,'16',4/18/2005,5/17/2005,", Small Business ONLY - Small Business","Purchase Order, Firm Fixed Price","9,500","9,500","9,500",[None Indicated],N/A,N/A,PROVIDE A MEMS-BASED AHRS AND NAVIGATION SYSTEM
"CROSSBOW TECHNOLOGY INCORPORATED [SAN JOSE,CALIFORNIA]",NNJ05HF53P,JSC - Johnson Space Flight Center,San Jose,CA,'16',7/29/2005,8/31/2005,", Small Business ONLY - Small Business","Purchase Order, Firm Fixed Price","3,495","3,495","3,495",[None Indicated],N/A,N/A,"COMMERCIAL DEVELOPER'S KIT, AND DATA ACQUISITION BOARD"
"CROSSBOW TECHNOLOGY INCORPORATED [SAN JOSE,CALIFORNIA]",NNL05AA49P,LaRC - Langley Research Center,San Jose,CA,'16',11/10/2004,11/30/2004,", Small Business ONLY - Small Business, Very Small Business","Purchase Order, Firm Fixed Price","1,997","1,997","1,997",[None Indicated],N/A,N/A,WIRELESS SMART SENSORS
"CROSSLINK [FENTON,MISSOURI]",NNK05MA92P,KSC - Kennedy Space Flight Center,,MO,'03',5/24/2005,5/23/2006,", Small Business ONLY - Small Business","Purchase Order, Firm Fixed Price","50,000","60,000","60,000",541710,N/A,N/A,consultant support
"CROSSWAY INN INCORPORATED [COCOA BEACH,FLORIDA]",NNK05MB97P,KSC - Kennedy Space Flight Center,Cocoa Beach,FL,'15',5/2/2005,5/10/2005,", Small Business ONLY - Small Business","Purchase Order, Firm Fixed Price",937,937,937,721110,N/A,N/A,conference room rental
"CROWN EQUIPMENT CORPORATION [NEW BREMEN,OHIO]",NNJ05JK08P,JSC - Johnson Space Flight Center,New Bremen,OH,'04',9/1/2005,9/23/2005,Other Than Small Business - [No Vendor Indicators Found],"Purchase Order, Firm Fixed Price","10,703","10,703","10,703",[None Indicated],N/A,N/A,
"CROWN ROOFING SERVICES INCORPORATED [KENNER,LOUISIANA]",NAS902043,JSC - Johnson Space Flight Center,,TX,'22',3/28/2002,3/27/2005,"SBA Certified HUBZone, Veteran Owned Small Business, Small Disadvantaged Business, Small Business - Black American Owned Business, Minority Owned, SBA Certified 8A Program Participant, SBA Certified HUBZone, Small Business, Veteran Owned","Definitive Contract, Firm Fixed Price",0,"3,164,483","6,000,000",[None Indicated],9bj33t54202p,N/A,Roofing Construction Modifications & Repairs
"CROWN ROOFING SERVICES INCORPORATED [KENNER,LOUISIANA]",NNJ05JH66B,JSC - Johnson Space Flight Center,[N/A for IDVs],,'NA',7/15/2005,[None Indicated],"SBA Certified HUBZone, Veteran Owned Small Business, Small Disadvantaged Business, 8(A) Program, Small Business - Minority Owned, SBA Certified 8A Program Participant, SBA Certified HUBZone, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business, Veteran Owned","Indefinite Delivery Contract, Cost Plus Fixed Fee",0,0,0,238160,N/A,N/A,IDIQ ROOFING CONTRACT
"CROWN ROOFING SERVICES INCORPORATED [KENNER,LOUISIANA]",NNJ05JH69D,JSC - Johnson Space Flight Center,,TX,'36',7/15/2005,3/30/2007,"SBA Certified HUBZone, Veteran Owned Small Business, Small Disadvantaged Business, Small Business - Minority Owned, SBA Certified 8A Program Participant, SBA Certified HUBZone, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business, Veteran Owned","Delivery Order, Firm Fixed Price","845,256","856,243","856,243",238160,N/A,N/A, REPLACE ROOF BLDG 16 HIGH BAY 
"CROWN ROOFING SERVICES INCORPORATED [KENNER,LOUISIANA]",NNJ05JJ84D,JSC - Johnson Space Flight Center,,LA,'02',8/18/2005,8/17/2006,"SBA Certified HUBZone, Veteran Owned Small Business, Small Disadvantaged Business, 8(A) Program, Small Business - Minority Owned, SBA Certified 8A Program Participant, SBA Certified HUBZone, SBA Certified Small Disadvantaged Business, Self Certified Small Disadvantaged Business, Veteran Owned","Delivery Order, Firm Fixed Price","153,314","191,519","191,519",238160,N/A,N/A,"CONSTRUCTION OF STRUCTURES AND FAC. REPLACE ROOF BLDG.9, SECTION D                                "
"CROWNE PLAZA HOTE SEATTLE [SEATTLE,WASHINGTON]",NNG04DA50P,GSFC - Goddard Space Flight Center,,WA,'07',9/22/2004,2/15/2005,", Small Business ONLY - Small Business","Purchase Order, Firm Fixed Price","4,127","12,924","12,924",[None Indicated],N/A,N/A,ODIN WORKSHOP
"CRUCIBLE MATERIALS CORPORATION (DE) [PITTSBURGH,PENNSYLVANIA]",NNC04VP61P,GRC - Glenn Research Center,Pittsburgh,PA,'18',9/13/2004,10/19/2004,Other Than Small Business - [No Vendor Indicators Found],"Purchase Order, Firm Fixed Price",0,"27,140","27,140",331221,N/A,N/A,CuCrAl POWDER FOR VPS (-45/+11 MICRONS); CuCrAl POWDER FOR KM (-22/+5 MICRONS)
"CRUCIBLE MATERIALS CORPORATION DE [PITTSBURGH,PENNSYLVANIA]",NNC05QA26P,GRC - Glenn Research Center,Pittsburgh,PA,'18',2/28/2005,5/27/2005,Other Than Small Business - [No Vendor Indicators Found],"Purchase Order, Firm Fixed Price","48,900","48,900","48,900",331423,N/A,N/A,"CuCrAl ATOMIZED POWDER (COPPER,CHROMIUM, ALIUMIUM OXIDE)"
"CRUCIBLE RESEARCH CORP [PITTSBURGH,PENNSYLVANIA]",NNC04CB49C,GRC - Glenn Research Center,,PA,'18',9/21/2004,3/8/2005,Other Than Small Business - [No Vendor Indicators Found],"Definitive Contract, Firm Fixed Price","-3,272","237,098","237,098",331423,N/A,N/A,PRODUCTION AND CANNING OF GRCOP-84 AND GRCOP-42 ME TAL POWDER
"CRUISE VENTURES INCORPORATED [NORFOLK,VIRGINIA]",NNA05AC46D,ARC - Ames Research Center,NORFOLK,VA,'03',3/1/2005,2/28/2006,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","192,310","226,431","226,431",561510,N/A,N/A,CI TRAVEL ESTIMATES FOR NASA EMPLOYEES
"CRUISE VENTURES INCORPORATED [NORFOLK,VIRGINIA]",NNC05QA28D,GRC - Glenn Research Center,,VA,'03',3/1/2005,2/28/2007,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","243,655","243,655","243,655",561510,N/A,N/A,TRAVEL SERVICES CONTRACT - CI TRAVEL
"CRUISE VENTURES INCORPORATED [NORFOLK,VIRGINIA]",NNG05AZ03D,GSFC - Goddard Space Flight Center,GREENBELT,MD,'05',2/3/2005,2/28/2006,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","279,335","308,903","317,992",561510,N/A,N/A,GSFC TRAVEL MANAGEMENT SERVICES
"CRUISE VENTURES INCORPORATED [NORFOLK,VIRGINIA]",NNG05AZ03Z,GSFC - Goddard Space Flight Center,[N/A for IDVs],,'NA',2/1/2005,1/31/2010,Other Than Small Business - [No Vendor Indicators Found],"Blanket Purchase Agreement (BPA), Firm Fixed Price",0,0,0,561510,N/A,N/A,NASA-WIDE TRAVEL MANAGEMENT SERVICES TASK ORDER
"CRUISE VENTURES INCORPORATED [NORFOLK,VIRGINIA]",NNH05CC48D,HQ - Headquarters Acquisition Division,,VA,'03',3/1/2005,2/28/2009,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","181,000","649,000","649,000",561510,N/A,N/A,TRAVEL MANAGEMENT SERVICES
"CRUISE VENTURES INCORPORATED [NORFOLK,VIRGINIA]",NNJ05JE15D,JSC - Johnson Space Flight Center,,VA,'03',2/28/2005,8/14/2006,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","118,872","105,442","105,442",561510,N/A,N/A, TRAVEL MANAGEMENT SERVICES FOR JSC & WSTF FOR   3/1/05 THRU 2/28/06                            
"CRUISE VENTURES INCORPORATED [NORFOLK,VIRGINIA]",NNK05OA62D,KSC - Kennedy Space Flight Center,ORLANDO,FL,'24',3/1/2005,2/21/2007,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Labor Hours","119,385","377,374","377,374",561510,N/A,N/A,FY05 TRAVEL SERVICES FUNDING
"CRUISE VENTURES INCORPORATED [NORFOLK,VIRGINIA]",NNL05AA25T,LaRC - Langley Research Center,,VA,'03',11/16/2004,12/20/2005,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","114,000","68,161","68,161",561510,N/A,N/A,TRAVEL MANAGEMENT SERVICES
"CRUISE VENTURES INCORPORATED [NORFOLK,VIRGINIA]",NNL05AB36T,LaRC - Langley Research Center,,VA,'03',3/31/2005,9/30/2005,Other Than Small Business - [No Vendor Indicators Found],BPA Call,"99,533","99,533","99,533",561510,N/A,N/A,TRAVEL MANAGEMENT SERVICES
"CRUISE VENTURES INCORPORATED [NORFOLK,VIRGINIA]",NNL05AD56T,LaRC - Langley Research Center,NORFOLK,VA,'03',9/30/2005,11/14/2007,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","91,300","152,487","152,487",561510,N/A,N/A,TRAVEL MANAGEMENT SERFVICES 
"CRUISE VENTURES INCORPORATED [NORFOLK,VIRGINIA]",NNM05AB32D,MSFC - Marshall Space Flight Center,HUNTSVILLE,AL,'05',2/25/2005,2/28/2008,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","275,000","550,000","550,000",561510,N/A,N/A,"ISSUE MSFC DELIVERY ORDER TO CI TRAVEL FOR MSFC''S TRAVEL REQS IN THE AMOUNT OF $275,000 "
"CRUISE VENTURES INCORPORATED [NORFOLK,VIRGINIA]",NNS05AA56T,SSC - Stennis Space Center,STENNIS SPACE CENTER,MS,'04',2/25/2005,4/30/2009,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","60,000","322,980","400,000",561510,N/A,N/A,TRAVEL SERVICES AT SSC.
"CRUISE VENTURES, INC [NORFOLK,VIRGINIA]",ARC00200012CA61876DGS09F805391,ARC - Ames Research Center,,VA,'03',12/15/2000,2/28/2005,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","414,590","933,590","933,590",561510,N/A,N/A,TRAVEL MANAGEMENT SERVICES FOR NASA ARC
"CRUISE VENTURES, INC [NORFOLK,VIRGINIA]",DFRC0200308CE4707DGS09F80537,AFRC - Armstrong Flight Research Center,NORFOLK,VA,'03',8/15/2003,1/31/2005,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","14,997","308,696","308,696",561510,N/A,N/A,DFRC FUNDING FOR TRAVEL CONTRACT
"CRUISE VENTURES, INC [NORFOLK,VIRGINIA]",GSFC0200009CS44542FGS09F80539,GSFC - Goddard Space Flight Center,,VA,'03',9/22/2000,9/28/2005,", Small Business ONLY - Small Business","Delivery Order, Firm Fixed Price","106,665","1,174,165","2,283,817",[None Indicated],N/A,N/A,NASA AGENCY-WIDE TRAVEL MANAGEMENT SERVICES
"CRUISE VENTURES, INC [NORFOLK,VIRGINIA]",HQTR0200103CW92008GS09F80537,HQ - Headquarters Acquisition Division,,DC,'NA',3/15/2001,2/28/2005,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","95,000","1,133,830","1,208,045",561510,N/A,N/A,
"CRUISE VENTURES, INC [NORFOLK,VIRGINIA]",KSC00200109CCC87519BGS09F80539,KSC - Kennedy Space Flight Center,,FL,'24',9/15/2001,2/28/2005,", Small Business ONLY - Small Business","Delivery Order, Firm Fixed Price","91,457","713,557","713,557",561510,N/A,N/A,
"CRUISE VENTURES, INC [NORFOLK,VIRGINIA]",LARC0200211CL71122DGS09F80539,LaRC - Langley Research Center,NORFOLK,VA,'03',11/15/2002,8/16/2005,", Small Business ONLY - Small Business","Delivery Order, Firm Fixed Price",0,"223,775","223,775",561510,N/A,N/A,
"CRUISE VENTURES, INC [NORFOLK,VIRGINIA]",MSFC0200009CH31099DGS09F80539,MSFC - Marshall Space Flight Center,NORFOLK,VA,'03',9/27/2000,2/28/2005,", Small Business ONLY - Small Business","Delivery Order, Firm Fixed Price","87,000","904,467","956,019",561510,N/A,N/A,TRAVEL SERVICES FOR MSFC
"CRUISE VENTURES, INC [NORFOLK,VIRGINIA]",NNL04AB00T,LaRC - Langley Research Center,NORFOLK,VA,'03',3/4/2004,5/18/2006,", Small Business ONLY - Small Business","Delivery Order, Firm Fixed Price",0,"185,610","185,610",561510,N/A,N/A,TRAVEL MANAGEMENT SERVICES
"CRUISE VENTURES, INC [NORFOLK,VIRGINIA]",T6406W,JSC - Johnson Space Flight Center,,VA,'03',9/28/2000,11/10/2005,Other Than Small Business - [No Vendor Indicators Found],"Delivery Order, Firm Fixed Price","60,000","1,177,707","1,177,707",[None Indicated],N/A,N/A, TRAVEL SUPPORT SERVICES 
"CRYO ASSOCIATES [ROCKVILLE,MARYLAND]",NNG05CE66P,GSFC - Goddard Space Flight Center,Rockville,MD,'08',3/22/2005,7/11/2005,", Small Business ONLY - Small Business","Purchase Order, Firm Fixed Price","8,721","8,721","8,721",[None Indicated],N/A,N/A,CUSTOME FABRICATED VACUUM JACKETED HELIUM TRANSFER HOSE
"CRYOCO INC [LOUISVILLE,COLORADO]",NNG05TV16P,GSFC - Goddard Space Flight Center,Greenbelt,MD,'05',4/15/2005,4/27/2005,", Small Business ONLY - Small Business","Purchase Order, Firm Fixed Price","12,750","12,750","12,750",[None Indicated],N/A,N/A,"ON-SITE 1 1/2 DAY CRYOGENIC SAFETY CLASS FOR CODE 562, NTE 30 PARTICIPANTS"
"CRYOCO INCORPORATED [LOUISVILLE,COLORADO]",NNK05EC72P,KSC - Kennedy Space Flight Center,Orlando,FL,'24',5/16/2005,8/25/2005,", Small Business ONLY - Small Business","Purchase Order, Firm Fixed Price","30,245","30,245","30,245",611699,N/A,N/A,"ON-SITE TRAINING, CYROGENIC ENGINEERING, 22-25 AUGUST 2005"
"CRYOFAB INC [KENILWORTH,NEW JERSEY]",NNM05AD14P,MSFC - Marshall Space Flight Center,KENILWORTH,NJ,'07',7/15/2005,11/21/2005,", Small Business ONLY - Small Business","Purchase Order, Firm Fixed Price","19,810","19,810","19,810",[None Indicated],N/A,N/A,4200116985 LIQUID NITROGEN DEWAR
"CRYOFAB INCORPORATED [KENILWORTH,NEW JERSEY]",NNC05VD99P,GRC - Glenn Research Center,Kenilworth,NJ,'07',4/1/2005,6/10/2005,", Small Business ONLY - Small Business","Purchase Order, Firm Fixed Price","9,881","9,881","9,881",[None Indicated],N/A,N/A,MOD CRYOGENIC DEWAR LOX CLEANED
"CRYOFAB INCORPORATED [KENILWORTH,NEW JERSEY]",NNJ05HD11P,JSC - Johnson Space Flight Center,Kenilworth,NJ,'07',3/2/2005,5/27/2005,", Small Business ONLY - Small Business","Purchase Order, Firm Fixed Price","5,752","5,752","5,752",[None Indicated],N/A,N/A,SELF PRESSURIZING LN2 DEWAR
"CRYSTAL GROUP INC [HIAWATHA,IOWA]",NNJ05JA41P,JSC - Johnson Space Flight Center,,IA,'02',6/3/2005,7/5/2005,", Veteran Owned Small Business, Small Business - Small Business, Veteran Owned","Purchase Order, Firm Fixed Price","11,228","11,228","11,228",[None Indicated],N/A,N/A,
"CRYSTAL GROUP INC [HIAWATHA,IOWA]",NNL05AG92P,LaRC - Langley Research Center,HIAWATHA,IA,'02',8/30/2005,11/8/2005,", Small Business - Small Business, Veteran Owned","Purchase Order, Firm Fixed Price","8,430","8,430","8,430",[None Indicated],N/A,N/A,COMPUTER CHASSIS
"CRYSTAL GROUP INCORPORATED [HIAWATHA,IOWA]",NNJ04HI39P,JSC - Johnson Space Flight Center,Hiawatha,IA,'02',9/17/2004,10/15/2004,", Veteran Owned Small Business, Small Business - Small Business, Veteran Owned","Purchase Order, Firm Fixed Price",0,"5,200","5,200",[None Indicated],N/A,N/A,"CS900 EVALUATION EV12620, CRYSTAL PROCESSOR AND CHASSIS FOR SVG"
"CRYSTAL GROUP INCORPORATED [HIAWATHA,IOWA]",NNJ05HG61P,JSC - Johnson Space Flight Center,Hiawatha,IA,'02',8/15/2005,10/5/2005,", Veteran Owned Small Business, Small Business - Small Business, Veteran Owned","Purchase Order, Firm Fixed Price","18,653","18,653","18,653",[None Indicated],N/A,N/A,SYSTEM CS900 RACK ADAPTER
"CRYSTAL GROUP INCORPORATED [HIAWATHA,IOWA]",NNJ05HI69P,JSC - Johnson Space Flight Center,Hiawatha,IA,'02',9/19/2005,10/14/2005,", Small Business - Small Business, Veteran Owned","Purchase Order, Firm Fixed Price","3,995","3,995","3,995",[None Indicated],N/A,N/A,CHASSIS MODIFICATION 1 NRE FOR CS900 FLIGHT UNITS
"CRYSTAL GROUP INCORPORATED [HIAWATHA,IOWA]",NNJ05JB19P,JSC - Johnson Space Flight Center,Hiawatha,IA,'02',4/7/2005,7/1/2005,", Veteran Owned Small Business, Small Business - Small Business, Veteran Owned","Purchase Order, Firm Fixed Price","18,538","18,538","18,538",[None Indicated],N/A,N/A,MODIFIED PC'S
"CRYSTAL GROUP INCORPORATED [HIAWATHA,IOWA]",NNJ05JG46P,JSC - Johnson Space Flight Center,Hiawatha,IA,'02',8/31/2005,9/14/2005,", Veteran Owned Small Business, Small Business - Small Business, Veteran Owned","Purchase Order, Firm Fixed Price","5,614","5,614","5,614",[None Indicated],N/A,N/A,SUPPORT AND UPGRADES TO EXISTING SOFTWARE LICENSE
"CRYSTALASER LC [RENO,NEVADA]",NNC04QC23P,GRC - Glenn Research Center,Reno,NV,'02',9/24/2004,1/7/2005,", Small Business ONLY - Small Business","Purchase Order, Firm Fixed Price",0,"40,900","40,900",334516,N/A,N/A,ULTRA VIOLET LASER SYSTEM
"CRYSTALASER LC [RENO,NEVADA]",NNG05HS61P,GSFC - Goddard Space Flight Center,Reno,NV,'02',4/15/2005,5/27/2005,", Small Business ONLY - [No Vendor Indicators Found]","Purchase Order, Firm Fixed Price","16,950","16,950","16,950",[None Indicated],N/A,N/A,WAVELENGTH LASER
"CRYSTALASER LC [RENO,NEVADA]",NNG05HT69P,GSFC - Goddard Space Flight Center,Reno,NV,'02',9/23/2005,10/28/2005,", Small Business ONLY - Small Business","Purchase Order, Firm Fixed Price","7,600","7,600","7,600",[None Indicated],N/A,N/A,"GCL-025-527, 25MW, 527NM, CW MULTI LONGITUDINAL MODE DPSS LASER WITH POWER SUPPLY QUOTE #G0501154."
"CSA ENGINEERING INCORPORATED [MOUNTAIN VIEW,CALIFORNIA]",NNG05CA47C,GSFC - Goddard Space Flight Center,Mountain View,CA,'14',1/21/2005,7/25/2005,", Small Business Innovative Research, Small Business - Small Business","Definitive Contract, Firm Fixed Price","69,997","69,997","69,997",541710,N/A,N/A,SBIR Phase I Precision Deployable Lightweight Cryogenic Structures for Large Space Telescopes
"CSC APPLIED TECHNOLOGIES LIMITED LIABILITY COMPANY [FORT WORTH,TEXAS]",LARC0200209CL71082DGS07F0426M,LaRC - Langley Research Center,[N/A for IDVs],,'NA',9/30/2002,[None Indicated],Other Than Small Business - [No Vendor Indicators Found],"Indefinite Delivery Contract, Firm Fixed Price","1,983,548","23,908,089",0,561612,N/A,N/A,Security Services for LaRC
"CSC APPLIED TECHNOLOGIES LIMITED LIABILITY COMPANY [FORT WORTH,TEXAS]",NAS901056,JSC - Johnson Space Flight Center,HOUSTON,TX,'36',1/31/2002,2/29/2008,Other Than Small Business - [No Vendor Indicators Found],"Definitive Contract, Cost Plus Award Fee","50,806,735","316,275,572","345,828,176",561210,9BJ32T63024P,N/A,COSS/CENTER OPERATIONS SUPPORT SERVICESS
"CSC APPLIED TECHNOLOGIES LIMITED LIABILITY COMPANY [FORT WORTH,TEXAS]",NND04AB19T,AFRC - Armstrong Flight Research Center,FORT WORTH,TX,'12',3/1/2004,8/31/2009,Other Than Small Business - [No Vendor Indicators Found],"Purchase Order, Firm Fixed Price","1,495,111","46,865,880","47,529,281",488190,N/A,N/A,TAS::80 0120::TASTHIS IS A SUB-TASK AWARDED UNDER THE JSC CCI CONTRACT NNJ04JA83C
"CSC APPLIED TECHNOLOGIES LIMITED LIABILITY COMPANY [FORT WORTH,TEXAS]",NNL04AB09T,LaRC - Langley Research Center,,VA,'02',3/1/2004,8/31/2009,Other Than Small Business - [No Vendor Indicators Found],"Purchase Order, Cost Plus Award Fee","8,699,085","9,095,870","15,148,650",488190,N/A,N/A,AIRCRAFT MAINTENANCE AND MODIFICATION PROGRAM
