NASA+Goddard+Space+Flight+Center,Fluorochem+Inc,Elastomeric Polyimides Phase I,1/1/1992,12/31/1992,49962,
HQ,Horizon+Technologies+Dev+Group,Ultraviolet-Heat Cure Structural Adhesives Phase I,1/1/1992,12/31/1992,45900,
NASA+Marshall+Space+Flight+Center,Hot+Enterprises,Fullerene-Based Thermal Control Coatings for Space Structures Phase I,1/1/1992,12/31/1992,50000,
NASA+Jet+Propulsion+Laboratory,Meadowlark+Optics+Inc,Construction of a Liquid-Crystal Tunable Filter for Visible Light Phase I,1/1/1992,12/31/1992,49999,
NASA+Jet+Propulsion+Laboratory,Moltech+Corp,Novel Polymer Electrolytes for Lithium Rechargeable Batteries Phase I,1/1/1992,12/31/1992,49992,
NASA+Goddard+Space+Flight+Center,Swales++Assoc+Inc,Microcomputer-Based Spacecraft Thermal Analysis Software Phase I,1/1/1992,12/31/1992,49950,
NASA+Marshall+Space+Flight+Center,Tomorrowtools,Virtual Reality Ultrasonic Positioning System Phase I,1/1/1992,12/31/1992,49900,
NASA+Marshall+Space+Flight+Center,DSM+Inc,Unobtrusive Sensor and Effector Technology with Optical Applications Phase I,1/1/1992,12/31/1992,50000,
NASA+Johnson+Space+Center,Lynntech+Inc,Solid Waste Chemical Oxidation Unit for Closed Environments Phase I,1/1/1992,12/31/1992,50000,
NASA+Marshall+Space+Flight+Center,Quantum+Magnetics+Inc,Non-Destructice Evaluation of Solid Rocket Motor Liners Insulators and Propellants Phase I,1/1/1992,12/31/1992,49873,
NASA+Johnson+Space+Center,Invocon+Inc,Integrated Sensor Control and Telecommunications Phase I,1/1/1992,12/31/1992,48750,
NASA+Goddard+Space+Flight+Center,Oryx+Technology+Corp,Thick-Film Metallization for High-Temperature Graphite Furnaces Phase I,1/1/1992,12/31/1992,50000,
NASA+Goddard+Space+Flight+Center,Jackson++Tull+Chartered+Engineers,Waveguide Hologram Star Coupler Phase I,1/1/1992,12/31/1992,49999,
NASA+Jet+Propulsion+Laboratory,JX+Crystals,Thermophotovoltaic Devices for High-Efficiency Thermal-to-Electric Conversion Phase I,1/1/1992,12/31/1992,49960,
NASA+Marshall+Space+Flight+Center,King+Lee+Technologies,In Situ Polymerization of a Reverse Osmosis Membrane for a Regenerative ECLSS Phase I,1/1/1992,12/31/1992,50000,
NASA+Marshall+Space+Flight+Center,Microgravity+Rese NASA+Ames+Research+Centerh+Assoc+Inc,III-V Semiconductor Infrared Bulk Materials for 8-12 Micron Range Phase I,1/1/1992,12/31/1992,47792,
NASA+Marshall+Space+Flight+Center,Advanced+Ceramics+Rese NASA+Ames+Research+Centerh+Inc,Matrix Resin with Particulate Reinforcement Grown In Situ for Injection Stereolithography Process Phase I,1/1/1992,12/31/1992,49966,
NASA+Kennedy+Space+Center,Lumina+Decision+Systems,Integrated Risk-Analysis Tool for Schedule and Cost Phase I,1/1/1992,12/31/1992,49708,
NASA+Glenn+ReseNASA+Ames+Research+Centerh+Center,Fluent+Inc,Advanced Turbulence Models on Unstructured Triangular Meshes Phase I,1/1/1992,12/31/1992,46964,
NASA+Langley+ReseNASA+Ames+Research+Centerh+Center,Crystal+Assoc+Inc,Synthesis and Crystal Growth of New Nonlinear Optical Materials in the System KTiOPO4-CsTiOPO4 Phase I,1/1/1992,12/31/1992,49988,
NASA+Glenn+ReseNASA+Ames+Research+Centerh+Center,DAAT+Rese NASA+Ames+Research+Centerh+Corp,Advanced Computational Fluid Dynamics Tools for Design of Combustors and Nozzles Phase I,1/1/1992,12/31/1992,49927,
NASA+Jet+Propulsion+Laboratory,E/J+Bloom+Assoc+Inc,Planar Integrated-Magnetic Power Components Phase I,1/1/1992,12/31/1992,48625,
HQ,Orbital+Technologies+Corporation,Metalized-Cryogen for Advanced Hybrid Engines Phase I,1/1/1992,12/31/1992,50000,
HQ,Advanced+Modular+Power+Systems+Inc,Automated Wafer Cartridge System Phase I,1/1/1992,12/31/1992,49150,
HQ,Microsensor+Systems+Inc,Surface Acoustic Wave Device as Micro-Deposition Sensor Phase I,1/1/1992,12/31/1992,49725,
NASA+Johnson+Space+Center,Modulus+Technologies+Inc,Distributed Autonomous Robotics Integration System for Space Applications Phase I,1/1/1992,12/31/1992,50000,
NASA+Johnson+Space+Center,New+Light+Industries+Ltd,Improved Genetic Algorithm for Planning Scheduling and Optimization Phase I,1/1/1992,12/31/1992,49797,
NASA+Jet+Propulsion+Laboratory,Omnitech+Robotics+Inc,Mini-Robot Rover Phase I,1/1/1992,12/31/1992,49824,
NASA+Goddard+Space+Flight+Center,Environmental+Optical+Sensors+Inc,Stabilized Diode Laser for Laser Metrology Phase I,1/1/1992,12/31/1992,49578,
NASA+Goddard+Space+Flight+Center,Excel+Superconductor+Inc,Infrared-Transmissive Diamond-Like Carbon Films for Protecting High-Temperature Superconducting Detectors Phase I,1/1/1992,12/31/1992,50000,
NASA+Marshall+Space+Flight+Center,Eyetech+Corp,Headmouse:  A Head Direction User-Computer Interface Phase I,1/1/1992,12/31/1992,50000,
NASA+Ames+Research+Center,Maine+Rese NASA+Ames+Research+Centerh++Technology+Co+Inc,Sterilization of Drinking Water on Human Planetary Missions Phase I,1/1/1992,12/31/1992,50000,
NASA+Glenn+ReseNASA+Ames+Research+Centerh+Center,Matrix+Sciences+Inc,Indium-Phosphide Solar Cells Grown on Zinc-Selenide-Coated Silicon Substrates Phase I,1/1/1992,12/31/1992,49822,
NASA+Jet+Propulsion+Laboratory,Conductus+Inc,Inductive Sensing for a Superconducting Membrane Bolometer at 90 Kelvin Phase I,1/1/1992,12/31/1992,49946,
NASA+Goddard+Space+Flight+Center,Micracor+Inc,Q-Switched Diode-Pumped Microchip Laser Arrays for Laser Altimetry Phase I,1/1/1992,12/31/1992,50000,
NASA+Langley+ReseNASA+Ames+Research+Centerh+Center,Neurodyne+Inc,Integrated Control System for Aerospace Plane Using Stochastic Nonlinear Optimal Control Phase I,1/1/1992,12/31/1992,49645,
NASA+Glenn+ReseNASA+Ames+Research+Centerh+Center,Neurodyne+Inc,Enhanced Performance Seeking Control Using Neural-Network-Based State Estimation Phase I,1/1/1992,12/31/1992,49905,
NASA+Johnson+Space+Center,Nomadic+Technologies+Inc,Flexible Artificial Intelligence TestBed Phase I,1/1/1992,12/31/1992,49105,
NASA+Goddard+Space+Flight+Center,Optiphase+Inc,Low-Noise Fiber-Optic Gyro for Inertial Reference Applications Phase I,1/1/1992,12/31/1992,50000,
NASA+Goddard+Space+Flight+Center,Ovonic+Battery+Co,High-Energy-Density Nickel-Metal-Hydride Batteries Phase I,1/1/1992,12/31/1992,50000,
NASA+Langley+ReseNASA+Ames+Research+Centerh+Center,PCB+Piezotronics+Inc,High-Power-Density Piezoelectric Actuator for Noise and Vibration Reduction Phase I,1/1/1992,12/31/1992,45210,
NASA+Stennis+Space+Center,Envirospace+Software+Rese NASA+Ames+Research+Centerh+Inc,Compensation of a Navigation System for Accurate Low-Cost Mapping Phase I,1/1/1992,12/31/1992,33444,
NASA+Jet+Propulsion+Laboratory,Parkview+Rese NASA+Ames+Research+Centerh++Development+Inc,Active High-Temperature Superconductor Circuits for Integrated Microwave Receivers and Antenna Arrays Phase I,1/1/1992,12/31/1992,49897,
NASA+Marshall+Space+Flight+Center,Owen+Rese NASA+Ames+Research+Centerh+Inc,Adaptive Optical Alignment in Microgravity Environments Phase I,1/1/1992,12/31/1992,49997,
NASA+Jet+Propulsion+Laboratory,Sensors+Unlimited+Inc,Rugged Compact Near-Infrared Reflectance Spectrometer Phase I,1/1/1992,12/31/1992,49755,
NASA+Jet+Propulsion+Laboratory,Sensors+Unlimited+Inc,High-Power Single-Mode Diode Lasers for 2 - 5 um Phase I,1/1/1992,12/31/1992,49755,
NASA+Johnson+Space+Center,Schellenberg+Assoc,Ultra-Efficient Ka-Band Power Monolithic Microwave Integrated Circuit Phase I,1/1/1992,12/31/1992,49846,
NASA+Marshall+Space+Flight+Center,Plasma+Processes+LLC,Innovative Plasma Nozzle Techniques for Eliminating Overspray Phase I,1/1/1992,12/31/1992,48973,
NASA+Glenn+ReseNASA+Ames+Research+Centerh+Center,Tanner+Rese NASA+Ames+Research+Centerh+Inc,Real-Time Data Compression Using Optical Flow Phase I,1/1/1992,12/31/1992,49859,
NASA+Glenn+ReseNASA+Ames+Research+Centerh+Center,The+Technology+Partnership,High-Reliability Long-Term Lubricator Phase I,1/1/1992,12/31/1992,50000,
NASA+Langley+ReseNASA+Ames+Research+Centerh+Center,SSG+Inc,Imaging Radiometer for the Characterization of Boundary Layer Phenomena Phase I,1/1/1992,12/31/1992,50000,
NASA+Langley+ReseNASA+Ames+Research+Centerh+Center,Illinois+Superconductor+Corp,High-Performance Superconductor Thick Films for Sensors and Detectors Phase I,1/1/1992,12/31/1992,49973,
NASA+Kennedy+Space+Center,PLG+Inc,Bayesian Methodology for Assessing Schedule and Cost Risk for the Shuttle Orbiter Processing Facility Phase I,1/1/1992,12/31/1992,49854,
NASA+Johnson+Space+Center,Polar+Spring+Corp,Water Polishing by Directional Freeze Crystallization Phase I,1/1/1992,12/31/1992,50000,
NASA+Langley+ReseNASA+Ames+Research+Centerh+Center,Reliable+Software+Technologies+Corp,Quantifying Confidence in the Correctness of Parallel or Distributed Software Phase I,1/1/1992,12/31/1992,49572,
NASA+Kennedy+Space+Center,Risk+Management+Systems,Risk Manager System for Space Shuttle Ground Processing Phase I,1/1/1992,12/31/1992,49760,
NASA+Johnson+Space+Center,Robotics+Rese NASA+Ames+Research+Centerh+Harvesting,Intelligent Robotic Interpretation of Natural Language Instructions Phase I,1/1/1992,12/31/1992,46490,
NASA+Goddard+Space+Flight+Center,Siegmund+Scientific,Intensified Imager for Detection of Ultraviolet and Particles Phase I,1/1/1992,12/31/1992,46596,
NASA+Jet+Propulsion+Laboratory,Yardney+Technical+Products+Inc,Lithium-Ion Rechargeable Battery System with Sulfur-Dioxide-Based Electrolyte Phase I,1/1/1992,12/31/1992,49024,
NASA+Jet+Propulsion+Laboratory,Superconductor+Technologies+Inc,20 to 30 GHz Communication Links Phase I,1/1/1992,12/31/1992,49992,
NASA+Langley+ReseNASA+Ames+Research+Centerh+Center,Imitec+Inc,Synthesis of Reactive Toughening Polymers Based on NASA  NASA+Langley+Rese NASA+Ames+Research+Centerh+Center Thermoplastic Polyimides Phase I,1/1/1992,12/31/1992,50000,
NASA+Jet+Propulsion+Laboratory,Innovative+Rese NASA+Ames+Research+Centerh++Technology,Compact Space-Qualified 2.5 THz Local Oscillator for the Study of Ozone Chemistry Phase I,1/1/1992,12/31/1992,49884,
NASA+Johnson+Space+Center,Knowledge+Based+Systems+Inc,Knowledge-Based Mechanisms for Plan Generation Phase I,1/1/1992,12/31/1992,49673,
NASA+Johnson+Space+Center,Knowledge+Based+Systems+Inc,Ontology-Driven Information Integration Phase I,1/1/1992,12/31/1992,49904,
NASA+Kennedy+Space+Center,Ktaadn+Inc,Comprehensive Predictor of Lightning Strikes by Place and Time Phase I,1/1/1992,12/31/1992,49757,
NASA+Goddard+Space+Flight+Center,Spectra+Diode+Laboratories+Inc,High-Speed Diode-Laser Modules for Satellite Optical Crosslinks Phase I,1/1/1992,12/31/1992,48523,
NASA+Langley+ReseNASA+Ames+Research+Centerh+Center,Spectra+Diode+Laboratories+Inc,Individually Addressable Array of Blue Laser Sources Phase I,1/1/1992,12/31/1992,47600,
NASA+Langley+ReseNASA+Ames+Research+Centerh+Center,Spectra+Diode+Laboratories+Inc,High-Power Visible Semiconductor Laser Diodes for Solid-State Laser Pumping Phase I,1/1/1992,12/31/1992,47800,
NASA+Marshall+Space+Flight+Center,Stress+Engineering+Services+Inc,Cryogenic Quick-Disconnect Seals Phase I,1/1/1992,12/31/1992,48747,
NASA+Johnson+Space+Center,Strickler+Optical+Technology+Inc,Multi-Layered Optical Data Storage Phase I,1/1/1992,12/31/1992,50000,
NASA+Glenn+ReseNASA+Ames+Research+Centerh+Center,Advanced+Crystal+Products+Corp,Edge-Defined Film Growth or Stepanov Processing of High-Temperature Fibers for Composites Phase I,1/1/1992,12/31/1992,50000,
NASA+Johnson+Space+Center,Advanced+Environmental+Rese NASA+Ames+Research+Centerh+Group,Eliminating Glare in Space Crew Flight and Habitat Environments Phase I,1/1/1992,12/31/1992,49987,
NASA+Johnson+Space+Center,Advanced+Optical+Technologies+Inc,Compact Digital Flash X-Ray Imager for Quantitative Physiological Studies in Space Vehicles Phase I,1/1/1992,12/31/1992,49960,
NASA+Goddard+Space+Flight+Center,Advanced+Technologies+Inc,Icon Code Environment (ICE) Phase I,1/1/1992,12/31/1992,49990,
NASA+Ames+Research+Center,Lion+Engineering+Inc,Facultative Hypergolic-Ignition Internal Combustion Engine Phase I,1/1/1992,12/31/1992,50000,
NASA+Goddard+Space+Flight+Center,Analytical+Spectral+Devices+Inc,Instrumentation for In Situ Measurement of Apparent Bio-Optical Properties Phase I,1/1/1992,12/31/1992,50000,
NASA+Marshall+Space+Flight+Center,Applied+Mathematical+Physics+Rese NASA+Ames+Research+Centerh,Concurrent Local Wavefront Control Algorithms for Segmented Mirrors Phase I,1/1/1992,12/31/1992,49837,
NASA+Goddard+Space+Flight+Center,Artep+Inc,Collimators for X-Ray Gamma Ray and Neutron Astronomy Phase I,1/1/1992,12/31/1992,49990,
NASA+Ames+Research+Center,Modar+Inc,Supercritical Water Oxidation of Inedible Biomass Phase I,1/1/1992,12/31/1992,50000,
NASA+Ames+Research+Center,Sudormed+Inc,Non-Invasive Assessment of Exercise Metabolic Responses by Analysis of Sweat Lactate Phase I,1/1/1992,12/31/1992,48250,
NASA+Glenn+ReseNASA+Ames+Research+Centerh+Center,Triton+Systems+Inc,An Innovative Process for Fully Dense High-Performance Ceramic-Matrix Composites Phase I,1/1/1992,12/31/1992,49000,
NASA+Langley+ReseNASA+Ames+Research+Centerh+Center,Triton+Systems+Inc,Processing of High-Performance Poly(Arylene Ether Benzimidazole) Phase I,1/1/1992,12/31/1992,50000,
NASA+Johnson+Space+Center,Cybernet+Systems+Corporation,Whole Arm and Hand-Finger Force Reflecting Masters Phase I,1/1/1992,12/31/1992,48639,
NASA+Jet+Propulsion+Laboratory,American+GNC+Corporation,Intelligent Spacecraft Guidance and Control Phase I,1/1/1992,12/31/1992,50000,
NASA+Goddard+Space+Flight+Center,American+GNC+Corporation,Robust Control Integration Software for Spacecraft Applications Phase I,1/1/1992,12/31/1992,50000,
NASA+Marshall+Space+Flight+Center,Rochester+Photonics+Corp,Diffractive Optics Technology for Earth Observing Instruments in Geostationary Orbit Phase I,1/1/1992,12/31/1992,49882,
NASA+Glenn+ReseNASA+Ames+Research+Centerh+Center,Picotronix+Inc,One-Picosecond High-Impedance Absolute-Voltage Probe and/or Pulser with One-Microwatt Sensitivity Phase I,1/1/1992,12/31/1992,50000,
NASA+Goddard+Space+Flight+Center,CSA+Engineering+Inc,Adaptive Vibration Suppression Mount for Cryogenic Coolers Phase I,1/1/1992,12/31/1992,50000,
NASA+Jet+Propulsion+Laboratory,Rockford+Technology+Assoc+Inc,An Inertial Electrostatic Confinement Power Source for Electric Propulsion Phase I,1/1/1992,12/31/1992,50000,
NASA+Jet+Propulsion+Laboratory,Sensors+Unlimited+Inc,An Infrared Focal Plane Array with User-Selectable Spectral Response Phase I,1/1/1992,12/31/1992,49755,
NASA+Glenn+ReseNASA+Ames+Research+Centerh+Center,Schellenberg+Assoc,Low-Cost Monolithic Microwave Integrated Circuit Receiver for Advanced Communications Technology Satellite Terminals Phase I,1/1/1992,12/31/1992,49987,
NASA+Marshall+Space+Flight+Center,Huntsville+Sciences+Corp,Low-Cost Analysis Tool for Concurrent Engineering Applications Phase I,1/1/1992,12/31/1992,49737,
NASA+Glenn+ReseNASA+Ames+Research+Centerh+Center,SPEC+Inc,An Optical Instrument to Measure Liquid Water Content and Droplet Spectra in Clouds Phase I,1/1/1992,12/31/1992,49985,
NASA+Jet+Propulsion+Laboratory,SSG+Inc,High-Rejection Ultra-Lightweight Telescopes for Deep-Space Optical Communications Phase I,1/1/1992,12/31/1992,49543,
NASA+Goddard+Space+Flight+Center,Honeybee+Robotics+Ltd,Cableless Joint for Space Robotic Manipulators Phase I,1/1/1992,12/31/1992,49947,
NASA+Johnson+Space+Center,Implant+Sciences+Corp,Increased Lifetime Electroluminescence Phosphors Phase I,1/1/1992,12/31/1992,50000,
NASA+Goddard+Space+Flight+Center,Emcore+Corp,Low-Temperature Fabrication of Barium-Strontium-Titania Films for Room-Temperature Infrared Detectors Phase I,1/1/1992,12/31/1992,49930,
NASA+Goddard+Space+Flight+Center,Cullimore++Ring+Technologies+Inc,Cryogenic Capillary Pumped Loop Phase I,1/1/1992,12/31/1992,50000,
NASA+Johnson+Space+Center,Robotics+Rese NASA+Ames+Research+Centerh+Harvesting,Robotic Whole-Body Dexterity and a Software  NASA+Ames+Research+Centerhitecture for Task Performance in Uncontrolled Environments Phase I,1/1/1992,12/31/1992,49349,
NASA+Kennedy+Space+Center,Sentel+Corp,NASA Quality-Assurance Data-Collection-Network Prototype Phase I,1/1/1992,12/31/1992,47323,
NASA+Johnson+Space+Center,Yardney+Technical+Products+Inc,High-Energy-Density Rechargeable Nickel-Zinc Cells with Improved Cycle Life Phase I,1/1/1992,12/31/1992,49254,
NASA+Glenn+ReseNASA+Ames+Research+Centerh+Center,JA+Woollam+Co,Electrically Conductive Atomic Oxygen Protective Coatings for Space Power Systems Phase I,1/1/1992,12/31/1992,50000,
NASA+Langley+ReseNASA+Ames+Research+Centerh+Center,EGR+Assoc,Integrated Criteria and Synthesis for Multivariable Flight Control Phase I,1/1/1992,12/31/1992,49857,
NASA+Marshall+Space+Flight+Center,Engineering+Sciences+Inc,Comprehensive Model for Combustion Instability in Liquid Propellant Rocket Engines Phase I,1/1/1992,12/31/1992,49972,
NASA+Johnson+Space+Center,Fed+Corp,Field-Emitter Display Development for Workstations Phase I,1/1/1992,12/31/1992,48496,
NASA+Kennedy+Space+Center,Fusion+Systems+Corp,Efficient Full-Spectrum Long-Lived Non-Toxic Lamp for Plant Growth Phase I,1/1/1992,12/31/1992,49892,
NASA+Langley+ReseNASA+Ames+Research+Centerh+Center,Gemtech+Microwaves+Inc,Advanced Microwave Imaging Techniques for Materials Processing and Monitoring Phase I,1/1/1992,12/31/1992,41941,
HQ,Navsys+Corp,Low-Cost Global-Positioning System and Inertial Mapping System Phase I,1/1/1992,12/31/1992,50000,
NASA+Johnson+Space+Center,New+Horizons+Diagnostics+Corp,System for Rapid Detection of Microbial Contamination in Water Phase I,1/1/1992,12/31/1992,49505,
NASA+Langley+ReseNASA+Ames+Research+Centerh+Center,Micro+Composite+Materials+Corp,Porous Refractory Carbides Made of Discontinuous Fibers for Beamed-Energy Propulsion Systems Phase I,1/1/1992,12/31/1992,49998,
NASA+Glenn+ReseNASA+Ames+Research+Centerh+Center,JX+Crystals,Thirty-Percent-Efficient Tandem Solar Cell String for a Line-Focus Photovoltaic Concentrator Array Phase I,1/1/1992,12/31/1992,49961,
NASA+Marshall+Space+Flight+Center,Karta+Technology+Inc,Hybrid Inductive-Capacitive Microsensor Arrays for Evaluating the Integrity of Thermal Barrier Coatings Phase I,1/1/1992,12/31/1992,49983,
NASA+Goddard+Space+Flight+Center,Nektonics+Inc,Computational Fluid Dynamics Package for Massively Parallel Supercomputing Phase I,1/1/1992,12/31/1992,50000,
NASA+Kennedy+Space+Center,Command+Control+Inc,Improved Lightning Forecast for Kennedy Space Center Phase I,1/1/1992,12/31/1992,49905,
NASA+Glenn+ReseNASA+Ames+Research+Centerh+Center,DAAT+Rese NASA+Ames+Research+Centerh+Corp,Computational Fluid Dynamics Tools for Parametric Studies in Materials Processing Phase I,1/1/1992,12/31/1992,49962,
NASA+Ames+Research+Center,Enig+Associates+Inc,High-Resolution Solutions to Stiff Chemically Reacting Flow Fields Phase I,1/1/1992,12/31/1992,49770,
NASA+Johnson+Space+Center,Orbital+Technologies+Corporation,Carbothermal Reduction of Lunar Materials for Oxygen Production on the Moon Phase I,1/1/1992,12/31/1992,50000,
NASA+Ames+Research+Center,Nemo+Filters,Beamsplitters for Far Infrared to Millimeter Wavelenghts Phase I,1/1/1992,12/31/1992,49788,
NASA+Ames+Research+Center,New+Light+Industries+Ltd,High-Resolution High-Speed Spatial Light Modulator Phase I,1/1/1992,12/31/1992,50000,
NASA+Ames+Research+Center,Front+Range+Scientific+Computations+Inc,C++ Virtual Shared-Grid Model for  NASA+Ames+Research+Centerhitecture-Independent Programming Phase I,1/1/1992,12/31/1992,49666,
NASA+Goddard+Space+Flight+Center,International+Radiation+Detectors,Silicon Photodiodes with Integrated Thin-Film Filters for Bandpass in the Extreme Ultraviolet Phase I,1/1/1992,12/31/1992,50000,
